pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights
urd-WL-80-174265-7496746-26-4,urd-WL-80-174265-7496746,26,HITInput,Does Sunnah ( Prophet 's sayings or doings ) teach all this ?,Does the way of the Holy Prophet not teach us the same lessons .,do sunnah ( prophet 's saying or doings ) teach all this ?,do the way of the holy prophet not teach u the same lesson .,0.8636363636363636,1,3-6 9-8,,,,,,,
chtb_248-8-7,chtb_248,8,HITInput,Waydiono said that he will convey the request to the UN Secretary General .,Wediono agreed to pass on this opinion to the United Nations Secretary-General .,waydiono say that he will convey the request to the un secretary general .,wediono agree to pass on this opinion to the united nation secretary-general .,0.8636363636363636,1,10-10 11-11 12-11 5-3 9-8 13-12 8-7,,,,,,,
urd-WL-70-166999-7483775-29-0,urd-WL-70-166999-7483775,29,HITInput,You are a gentleman so observe decorum .,I said that he was a well-bred person and should remain within the ambit of decency .,you be a gentleman so observe decorum .,i say that he be a well-bred person and should remain within the ambit of decency .,0.8636363636363636,9,6-15 7-16 1-4 2-5,,,,,,,
cmn-NG-31-117651-7396532-7-2,cmn-NG-31-117651-7396532,7,HITInput,"It 'll definitely ... Oh , I simply do n't have the words .","Is n't that .. .. sigh , what can I say !","it 'll definitely ... oh , i simply do n't have the word .","be n't that .. .. sigh , what can i say !",0.8636363636363636,2,13-13,,,,,,,
cmn-WL-8-89514-7839535-20-2,cmn-WL-8-89514-7839535,20,HITInput,What 's the point in thinking about all that useless stuff ?,Why should you chew the nonsense over and again in your mind ?,what 's the point in think about all that useless stuff ?,why should you chew the nonsense over and again in your mind ?,0.8636363636363636,1,11-12,,,,,,,
cmn-WL-8-89585-7834330-28-5,cmn-WL-8-89585-7834330,28,HITInput,"It is still better to be hypocritical , at least everyone is polite !",Maybe a little hypocrisy is okay . At least all would observe decorum .,"it be still well to be hypocritical , at least everyone be polite !",maybe a little hypocrisy be okay . at least all would observe decorum .,0.8636363636363636,0,9-8 3-5 1-4 13-13 8-7 6-3,,,,,,,
ZBN19981018_0116-12-7,ZBN19981018_0116,12,HITInput,Thailand will inject the money in its economy as circulating funds .,Thailand wants to use this sum of money to transfuse more flexible capital .,thailand will inject the money in it economy a circulate fund .,thailand want to use this sum of money to transfuse more flexible capital .,0.8636363636363636,2,0-0 10-5 11-13 4-7,,,,,,,
urd-WL-83-174268-11364090-post10-4-4,urd-WL-83-174268-11364090-post10,4,HITInput,The concept of marriage of widows and divorced is disappearing day by day .,Getting a divorcee or a widow married is becoming tougher with passing time .,the concept of marriage of widow and divorce be disappear day by day .,get a divorcee or a widow marry be become tougher with passing time .,0.8636363636363636,0,5-5 3-6 10-12 13-13,,,,,,,
urd-WL-12-174261-7433644-3-5,urd-WL-12-174261-7433644,3,HITInput,There are so many good deeds that are within everyone 's reach .,There are a lot of activities which can be carried out by anybody .,there be so many good deed that be within everyone 's reach .,there be a lot of activity which can be carry out by anybody .,0.8636363636363636,1,1-1 3-3 9-12 0-0 12-13,,,,,,,
urd-WL-90-174283-7720336-19-1,urd-WL-90-174283-7720336,19,HITInput,And Mr. Ghalt Bayani ( lies ) still does not accept that both have met !,The people do n't believe that they met .,and mr. ghalt bayani ( lie ) still do not accept that both have meet !,the people do n't believe that they meet .,0.8636363636363636,7,15-8 14-7,,,,,,,
urd-NG-102-174502-11516120-post213-2-0,urd-NG-102-174502-11516120-post213,2,HITInput,"Watching Israel bomb unarmed people , is that not a heart-wrenching experience ?",Looking at the bombing by Israel on unarmed people prompts our hearts to do what else other than to cry ?,"watch israel bomb unarmed people , be that not a heart-wrenching experience ?",look at the bombing by israel on unarmed people prompt our heart to do what else other than to cry ?,0.8620689655172413,8,2-3 10-11 0-0 3-7 1-5 4-8 12-20,,,,,,,
chtb_262-10-33,chtb_262,10,HITInput,It is for this reason that Professor Liu Yuyinamed the stone as `` Five-unique Stone of China '' .,"Liu Yuyi , according to these , named the pebble `` China-Pebble with 5 Uniquenesses ''",it be for this reason that professor liu yuyinamed the stone a `` five-unique stone of china '' .,"liu yuyi , accord to these , name the pebble `` china-pebble with 5 uniqueness ''",0.8620689655172413,3,12-10 17-15 16-11 9-8 7-0 10-9,,,,,,,
urd-NG-102-174502-11516120-post213-2-2,urd-NG-102-174502-11516120-post213,2,HITInput,"Watching Israel bomb unarmed people , is that not a heart-wrenching experience ?",The Israeli bombings targeting unarmed people are making us shed tears of blood . What else can we do ?,"watch israel bomb unarmed people , be that not a heart-wrenching experience ?",the israeli bombing target unarmed people be make u shed tear of blood . what else can we do ?,0.8620689655172413,7,2-2 1-1 3-4 12-19 4-5,,,,,,,
urd-NG-102-174502-11516120-post213-2-2,urd-NG-102-174502-11516120-post213,2,HITInput,"Watching Israel bomb unarmed people , is that not a heart-wrenching experience ?",The Israeli bombings targeting unarmed people are making us shed tears of blood . What else can we do ?,"watch israel bomb unarmed people , be that not a heart-wrenching experience ?",the israeli bombing target unarmed people be make u shed tear of blood . what else can we do ?,0.8620689655172413,7,2-2 1-1 3-4 12-19 4-5,,,,,,,
XIN20030111.0054-11-3,XIN20030111.0054,11,HITInput,The stage appearance was close to life ; the simple but pretty hair ornaments all provided exceptional luster to her .,"The close-to-life makeup , simple and beautiful head decorations make her dazzlingly brilliant .",the stage appearance be close to life ; the simple but pretty hair ornament all provide exceptional luster to her .,"the close-to-life makeup , simple and beautiful head decoration make her dazzlingly brilliant .",0.8620689655172413,7,15-9 4-1 5-1 9-4 20-13 11-6 13-8 6-1,,,,,,,
urd-NG-102-174502-11516125-post71-4-5,urd-NG-102-174502-11516125-post71,4,HITInput,"God 's Mill grinds slow but sure - , and when this darkness of disappointment will end then..","God 's response may come late , but He is not in the dark .","god 's mill grind slow but sure - , and when this darkness of disappointment will end then..","god 's response may come late , but he be not in the dark .",0.8620689655172413,3,1-1 19-14 16-5 0-0 12-13,,,,,,,
urd-WL-70-166999-7483775-28-0,urd-WL-70-166999-7483775,28,HITInput,We told the big mouth with some anger that he did not have to misbehave .,"In a slightly irritated manner , I asked the foul-mouth person not to indulge in loose talking .",we tell the big mouth with some anger that he do not have to misbehave .,"in a slightly irritated manner , i ask the foul-mouth person not to indulge in loose talk .",0.8620689655172413,2,4-9 1-16 15-17,,,,,,,
urd-WL-83-174268-11364090-post9-3-2,urd-WL-83-174268-11364090-post9,3,HITInput,And to copy the Western nations we call abstinence and using the veil an outdated thing .,"On top of that , while imitating the West , we condemn prayers and Pardah as old fashioned .",and to copy the western nation we call abstinence and use the veil an outdated thing .,"on top of that , while imitate the west , we condemn prayer and pardah a old fashion .",0.8620689655172413,2,2-6 4-8 14-16 13-15 3-7 16-18,,,,,,,
urd-NG-102-174502-11516125-post71-4-5,urd-NG-102-174502-11516125-post71,4,HITInput,"God 's Mill grinds slow but sure - , and when this darkness of disappointment will end then..","God 's response may come late , but He is not in the dark .","god 's mill grind slow but sure - , and when this darkness of disappointment will end then..","god 's response may come late , but he be not in the dark .",0.8620689655172413,3,1-1 19-14 16-5 0-0 12-13,,,,,,,
urd-WL-72-174253-7562183-24-3,urd-WL-72-174253-7562183,24,HITInput,Do they think that an Umrah can compensate the killing of their Muslim brothers ?,Are they that sure that they will be made innocent again and deserving of divine forgiveness by performing one Umar ?,do they think that an umrah can compensate the killing of their muslim brother ?,be they that sure that they will be make innocent again and deserve of divine forgiveness by perform one umar ?,0.8620689655172413,6,14-20,,,,,,,
urd-WL-90-174283-7720336-4-2,urd-WL-90-174283-7720336,4,HITInput,He turned his back on the promise with MMA which became the foundation of this work !,He also did not fulfill the promises that were the primary base for MMA 's support for the amendment .,he turn his back on the promise with mma which become the foundation of this work !,he also do not fulfill the promise that be the primary base for mma 's support for the amendment .,0.8620689655172413,3,5-5 12-11 8-13 3-15 6-6 16-19 11-9,,,,,,,
urd-NG-102-174502-11516120-post213-2-0,urd-NG-102-174502-11516120-post213,2,HITInput,"Watching Israel bomb unarmed people , is that not a heart-wrenching experience ?",Looking at the bombing by Israel on unarmed people prompts our hearts to do what else other than to cry ?,"watch israel bomb unarmed people , be that not a heart-wrenching experience ?",look at the bombing by israel on unarmed people prompt our heart to do what else other than to cry ?,0.8620689655172413,8,2-3 10-11 0-0 3-7 1-5 4-8 12-20,,,,,,,
ZBN20040310.001-3-4,ZBN20040310.001,3,HITInput,"After a sharp tax reduction , investment and consumption have not seen obvious increase .","However , the substantial tax-cuts failed to bring about any significant growth in investment and consumer spending .","after a sharp tax reduction , investment and consumption have not see obvious increase .","however , the substantial tax-cuts fail to bring about any significant growth in investment and consumer spending .",0.8620689655172413,3,6-13 7-14 3-4 8-15 13-11 14-17,,,,,,,
urd-WL-83-174268-11364090-post9-3-2,urd-WL-83-174268-11364090-post9,3,HITInput,And to copy the Western nations we call abstinence and using the veil an outdated thing .,"On top of that , while imitating the West , we condemn prayers and Pardah as old fashioned .",and to copy the western nation we call abstinence and use the veil an outdated thing .,"on top of that , while imitate the west , we condemn prayer and pardah a old fashion .",0.8620689655172413,2,2-6 4-8 14-16 13-15 3-7 16-18,,,,,,,
PHOENIX_GOODMORNCN_CMN_20060212_185800_477_746.qrtr-41-5,PHOENIX_GOODMORNCN_CMN_20060212_185800_477_746.qrtr,41,HITInput,"Although the , the snowstorm was very violent , it did n't cause any serious injuries or fatalities .","Although this blizzard came on ferociously , there have been no reports of major casualties .","although the , the snowstorm be very violent , it do n't cause any serious injury or fatality .","although this blizzard come on ferociously , there have be no report of major casualty .",0.8620689655172413,3,4-2 0-0 15-14 14-13 18-15,,,,,,,
chtb_168-11-32,chtb_168,11,HITInput,We hope that the cooperative relationship will continue to develop and pave the way for more great achievements .,"It 's expected that the cooperation would advance gradually , and reap rich fruits .",we hope that the cooperative relationship will continue to develop and pave the way for more great achievement .,"it 's expect that the cooperation would advance gradually , and reap rich fruit .",0.8620689655172413,4,2-3 10-10 3-4 4-5 9-7 1-2 18-14,,,,,,,
ZBN19981026_0045-3-39,ZBN19981026_0045,3,HITInput,This 25-floor steel reinforced concrete plaza is the highest building which was exploded by plastic explosive at fixed points .,"The reinforcing-bar building had 25 stores , and plastic timing explosives destroyed it .",this 25-floor steel reinforce concrete plaza be the high building which be explode by plastic explosive at fixed point .,"the reinforcing-bar building have 25 store , and plastic timing explosives destroy it .",0.8620689655172413,6,9-2 7-0 1-4 19-13 15-10 14-8,,,,,,,
